deported_VBN,0.71264172371,0.0836839024348
watch_VB,-0.347825163624,0.780756658603
treated_VBN,0.349481443463,0.0417912170305
milling_NN,-0.0904807223188,-0.486092045514
treated_VBD,-0.260892837602,0.777101556225
attends_VBZ,-0.0519968686245,0.863334403466
immobile_NN,0.760515976079,0.201729763673
unsettled_JJ,0.370168731262,-0.190056938891
apathy_NN,0.848018127112,0.0232785887332
matrimonial_JJ,0.374255496808,0.686656930002
occult_JJ,-0.0290383328401,-0.28149853803
tent_NN,0.412826083141,-0.384715594684
giving_VBG,0.0587527822908,0.426130282973
astrophysicist_NN,-0.534918175198,-0.20254074219
comprise_NN,0.104179521957,-0.46180704029
hen_NN,0.830901004411,0.246393994924
confiscation_NN,0.0912010638142,-0.57570811199
convincing_VBG,-0.215677916643,-0.401627801037
scored_VBD,-0.129414227046,-0.635270765858
captured_VBN,0.0838200064358,-0.774937821334
finality_NN,-0.433580568667,-0.173303860414
captured_VBD,-0.523260234923,0.499080800189
weekly_NN,-0.323296921811,0.284808785789
towards_IN,-0.626013415193,0.190778670393
seeing_VBG,-0.257125214877,-0.594544024
sixteen_CD,-0.902405714726,-0.0642313447013
fields_NNS,-0.0746989580215,-0.533077873229
formerly_RB,-0.423412158493,0.516686042251
continuous_JJ,0.751315256268,-0.121214659171
trials_NNS,-0.916008298984,0.304158944751
shiny_JJ,-0.0383626743429,-0.638472041772
medically_RB,0.424582180583,-0.357478633158
transferred_CD,0.188815382992,-0.552846575984
bono_FW,-0.484686302971,0.479384371425
discussions_NNS,-0.792619858834,-0.254784976911
trans_NNS,-0.213294148016,-0.329230703576
juvenile_JJ,-0.176193370243,-0.85101553995
agreement_NN,-0.400870889718,0.125582237845
break_NN,0.380716915639,-0.251663972758
forbidden_VBN,-0.279575804307,0.832398052498
don_VB,0.37501203165,-0.129052813543
is_VBZ,-0.360062006445,0.678485192792
practiced_VBD,0.849778301836,-0.227146527236
bedroom_NN,0.550817986529,0.50027351926
milliseconds_NNS,-0.732920744126,0.476807690356
bar_NN,-0.778674543651,0.288241945676
broadcast_MD,-0.111229154398,0.0708826256577
surname_NN,-0.723399240389,0.146172438941
urethra_NN,0.063199604474,0.463646957074
unattractive_JJ,-0.332158223189,-0.33603857252
landed_VBD,0.373154409016,-0.198836685123
vegetation_NN,-0.285702612407,0.118847698317
landed_VBN,-0.293284073081,0.695314998933
crank_VB,-0.603941791494,-0.159234505438
regiments_NNS,0.130489656659,0.581016518525
costs_NNS,-0.180939177407,0.255570164102
equine_NN,0.355208281087,-0.115560545768
pump_VB,0.0301965053057,-0.602583609865
skeptic_NN,0.875813030429,-0.106702756305
infants_NNS,0.0144188724463,0.501774766476
dam_NN,0.00212321841784,-0.575715407147
representatives_NNS,0.521535120821,0.775354529589
judge_NN,0.112370555572,0.722259911095
vivid_JJ,0.67211468406,0.462872299364
navigation_NN,0.227307358245,0.4432601579
entry_NN,0.515373569327,-0.275292291016
downtown_JJ,-0.209331310839,0.676961608917
carnivores_NNS,-0.199649737108,0.608336207414
attend_VBP,0.3266796402,-0.180735210456
loch_NN,-0.659570411404,0.313514141514
ex_FW,0.0784270921962,-0.291039356351
hilly_JJ,0.346138781317,0.749083343184
fl_JJ,0.83444646951,-0.273440126271
pivotal_JJ,0.401952109999,0.175483208477
abuses_NNS,-0.868806619856,-0.091347077771
scored_VBN,0.342065033045,0.648104090912
force_VB,-0.268882594785,-0.640352428244
freedman_NN,-0.160018285908,0.678696767508
permanence_NN,0.323365535922,-0.401154200334
fearless_JJ,-0.159475210176,-0.25540649943
received_VBN,0.177272382322,0.384617303385
pence_NN,-0.365837255617,-0.558754200003
transient_JJ,-0.838092516366,-0.0338712740302
diluted_JJ,0.563540071545,-0.368466118572
inclusion_NN,0.104819786216,0.384679701753
disguised_JJ,-0.244248079128,0.452550581852
frankly_RB,0.124397156635,-0.329342091419
shell_RB,0.314591175823,-0.460574027504
informed_VBD,-0.566414717092,-0.169400358589
patented_VBN,0.511241467344,0.656949815734
signs_NNS,0.706832954432,0.25001253455
arguments_NNS,0.677226132492,-0.505323322814
injector_NN,0.116333889161,-0.551857814531
sync_NN,-0.631996362592,-0.115234774654
nausea_NN,-0.733421556792,-0.0765211800806
diagonally_RB,-0.499416132431,-0.0561292545223
horsepower_NN,0.3103530812,0.438963768136
reflecting_VBG,-0.858879724154,0.362797369541
lifeguard_NN,0.712619434824,0.00734796052433
worsening_VBG,0.2605472455,-0.573343878808
doses_NNS,0.332338659209,0.21972252672
seconds_NNS,-0.521987774003,0.422659363059
funerals_NNS,0.456392523328,-0.620541958903
reshape_VB,-0.349774044405,0.288478479439
copying_VBG,0.764274355583,-0.19325781001
perception_NN,0.586287750751,-0.0426190139252
sirens_NNS,0.601817933239,0.158602829181
ions_NNS,0.403596033551,-0.292151563103
placing_VBG,0.678255994342,-0.241337992235
aboriginal_JJ,0.52456968191,0.56097300026
stunt_NN,-0.536861754141,0.350194780021
contributions_NNS,-0.203579734642,0.0180855569826
satellites_NNS,0.227199639273,0.208845385291
crust_NN,-0.234621700687,-0.432351346064
analyzed_VBN,-0.463550913173,-0.0915492791573
candy_NN,0.00151621941992,-0.29387828578
overlapping_JJ,-0.29184234774,-0.145096044976
quietly_RB,-0.0464141558577,0.61382453351
beauty_NN,0.610792746728,-0.335711719214
dice_NNS,0.686958323467,-0.396527356937
stem_NN,-0.451240813602,0.216735745893
suppressed_VBN,-0.554180931411,0.0350789072847
suppressed_VBD,-0.321976725141,-0.605119788256
junior_NN,0.600135079599,-0.237340956055
